phase	environment_index	house	wind	source_index	source_id	new_index	seed_key	requested_seed	resolved_seed_base_uint32	cube_sha256	cube_bytes	pooled_sha256	pooled_bytes	run_dir
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=1	611742792	611742792	f4bc92c5364f4759947370dfc9a4025277505a06d1dfd7d7228ad475535a0860	395208	2c87f0b9d2dcd84a769fdb03307bf2cf47f74c039150cd2ef511ae9fbccdbe51	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_01_seed_611742792
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=2	1035793508	1035793508	d1578a62b1e0f029c25a3d609a6611033b685972645041a2542f1c633468f88e	395208	13294bce575f57c74d0511e3fbeb27bee7ef10123b8944073d0deb7315c2386d	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_02_seed_1035793508
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=3	484330733	484330733	d102be65db524eca44f2ad015bfac3abd2c9e60a85cc9a1f7d6180d0e4e739a4	395208	7a7c65aa07bc524a73d6044cfeb1ae1cc26fd16a4ff225f9764d33c53946664f	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_03_seed_484330733
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=4	886144939	886144939	3d57d2806cf119d01f64701bc08b09784f9fc6a5bcb298c99867ee8ea273cd3a	395208	6b69e27449db30e7f945faad22e7d847c424d1f04c8a6ff8b90f90ecc1c4b293	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_04_seed_886144939
REFERENCE	1	House02	3,5-1_slow	3	pmfs_2_1	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_1|reference_new_index=5	714853421	714853421	92ae0a9716f649ed9f4b5b071326aaf0d2b398e724d9ba139222ef36c43643b1	395208	730b0147f19918371a292ae7f6d7f4a5e8db593585235fafab8b8cc4ab2e819a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_1/reference_05_seed_714853421
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=0	263728142	263728142	e6efe3d673c240213985ab7a849843da795d03817d76f556391eadb0d8ccdc41	395208	a0690fcb8e951f509d32e920caebfbe913958045bb332070a8a4d58debbfdf1d	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_00_seed_263728142
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=1	1836268835	1836268835	0577931cd6cf731773a35cf980ad8b6c45f8f28224ebfbc86c459c24ea006526	395208	64b32b714e0bde478e1ce2f05b9f0a812472b89c45e06d42237a5f799cd63c6a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_01_seed_1836268835
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=2	1352210341	1352210341	19b1ae4009d12496bb4d64a468d3c847efb4d8522075569036f6cb065bf04ae1	395208	cebe114143ed0e5bacc82f2b3ec251f74f9697c69a68ca7ec8530ec39e1297b5	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_02_seed_1352210341
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=3	1574161519	1574161519	2fa4bf88e276da9f1b85e7645d0bec7b3341c4198cf79b2f2275e7eb3ebfef85	395208	82f7f98e46443a550e71a87a8b16c6f2ee1cfa95320b62c730aaa1c921b06433	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_03_seed_1574161519
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=4	1929389675	1929389675	a02693c27ec644bf679fbab5e20609c94c0aa257afe02985de41268b39fb5e53	395208	dc313a2310a59f581e22fcb470cd061eec678de0635094c63c5ea33d90a5d6a7	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_04_seed_1929389675
REFERENCE	1	House02	3,5-1_slow	4	pmfs_2_38	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_38|reference_new_index=5	1733770917	1733770917	d6c72d32673851ad21cfe605c55b015b4ae8a46241b7b3b240eb780b37e8252d	395208	6445b9d4dd7d87632ddd28d22d0f4f047ba8f85a290a942fd28e10bbab5cc0c2	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_38/reference_05_seed_1733770917
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	0	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=0	1640047955	1640047955	e6d1dd630aeecb1e0b9964ae292f6664f1e26bc5925e44c8eb0535850912c17b	395208	4c64ba95d63558cb58f0de0a9a96451530d92e5aed90a97d1146a4c6140d3418	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_00_seed_1640047955
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	1	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=1	1275419829	1275419829	b68c0186d38edcee60458fa1dc9abf5f74b14f20c145897a7495e6f8ba8009ad	395208	b36dca95e0fea5a0ae600f3ebef339c8e6a27ecb04c5dc71da7e489bfe423505	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_01_seed_1275419829
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	2	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=2	854555108	854555108	e1cc515c0a0b5e5451225cb7c0f44d4bccf7bc460dda157f65695ae05017b6b5	395208	4331c9b8bc04f51c6f5a790748ced9c83909586706f149580a22b216dec0f832	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_02_seed_854555108
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	3	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=3	1667106805	1667106805	6e2e0a4b7a6ad5da240167c7f54182384efdc65cc107a1e07cea7796d9954223	395208	2d092877cc782eca1fd5efbbed23fd9e5d5a41eb9d9457abd9a9c014ea8ef2d9	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_03_seed_1667106805
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	4	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=4	1744995792	1744995792	67f9a29fe751d8dfd318778645a5564c821c7a66485b83026fa459a38742a524	395208	cd38cad8dd8d8ddcf9be7fd4aa91ca1de3c9430742f06d1940afcf9f1dfae6d3	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_04_seed_1744995792
REFERENCE	1	House02	3,5-1_slow	5	pmfs_2_37	5	JTD_E2|REFERENCE|environment_id=1|source_id=pmfs_2_37|reference_new_index=5	167764527	167764527	a9d8189ba6c1aadc53cfa1640244136ca50a2e0fca9dbe21318d8ca6d5651fa2	395208	6bbee7f209e6380961f523411f116f0931676355bbba9821eab9d19a7e63590a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E1_House02/3,5-1_slow/pmfs_2_37/reference_05_seed_167764527
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=0	1286822142	1286822142	8f281fd8805458724b982a9921d00ad8e748178f62c2805e67b0c01c44bfc0b0	395208	d7795a66e0d26dfb355ebfeeefa25c48ca539fd907e07f0e9aba8136e9ed1181	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_00_seed_1286822142
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=1	541997714	541997714	20d8fdd35c8a1bd983bf2ff6e86197a42c3651ca572d46dba36678634b49fc01	395208	06783ba609740ef7bfda31d73bb451a17ed29263c9a7db09741c056e05c64d01	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_01_seed_541997714
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=2	1824050896	1824050896	5b15704c548429915251bc53a5bd15dc46859e30e6c8ca7e77cfe8267d2f89a7	395208	6e0793a760f4ef2c26f7da5795766f0144a394c52af564819c67c9989015cb8b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_02_seed_1824050896
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=3	1845609128	1845609128	c82b6b11ae61da21a993eaa20df52c857d686aed9cce893e24e6de6545a2bbe8	395208	c457b2a59754d8adedc288a3f72afa02c991069341cbb70442feb2409e648aff	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_03_seed_1845609128
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=4	2104305448	2104305448	181237627a19918a4512132e284684d2b7ad6fdbf99198357e09ce5232e81c83	395208	28e3095879b2e76cf6a7e84ceab3a47772d3f3ac8d9e2c626e2a7705cab34d60	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_04_seed_2104305448
REFERENCE	2	House02	4,5-3_slow	0	pmfs_12_20	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_12_20|reference_new_index=5	59936007	59936007	a528f1b68b3c729cd40bf40cf0fe0c22abf5703d78d742a8a56c9778f12298bc	395208	39daecbd1fdf2b8989c022d70d0b4539366e7485400a26a74c6eb45046c29318	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_12_20/reference_05_seed_59936007
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=0	1039803679	1039803679	18a891c2baab525b81a87ae8066d41261559c1ee763a5774e79e0f66b8ae9548	395208	e434a8f651f7a21ce51acd2bac521cd575cf226815250418e3339277305b795e	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_00_seed_1039803679
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=1	1767964864	1767964864	22761728b7856244224fd2a13e19271a0eb54b74f45e17f19c1ddb8a8846d936	395208	167d1d4b9e796f3092a8abe649dedaef92f9fd911abf560c09c825e23e9d7631	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_01_seed_1767964864
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=2	1728464213	1728464213	46f029f291ebe105064fb08bdbbd8755c65cdef15e9b49cccacbebe59a0b69c4	395208	545ab2ef694aed4553545b0ce966d01096c30e7dbce771a232ee52d116ebf897	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_02_seed_1728464213
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=3	169101083	169101083	b0f97e6319bfe3e3a4d984ea3199d889aae827d29b13e357386964e123f9cc70	395208	9b254dcbb256a0c8aef19100ae9c96279687752a18488f26881237aa2a0566d7	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_03_seed_169101083
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=4	1211976142	1211976142	0e06cff575f3d23050fcd218fd5298ca9a481d246418cc93ad2fa324e06b15a8	395208	4f4842937cba63226495223678b3933180d79a5a182a59371e8b372dd5f8ab07	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_04_seed_1211976142
REFERENCE	2	House02	4,5-3_slow	1	pmfs_11_20	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_11_20|reference_new_index=5	844555366	844555366	8e953017b49384fe5d4282f8a5c54dcdcbe09014dcb31b717eb85d73d5e2aeda	395208	eac0effb6ee03464dc8f03400c6a51a19e81c4dc5c57388301f5281eb8f7bc90	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_11_20/reference_05_seed_844555366
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=0	668053556	668053556	61537276415394d11f2d94c7d61918da1f1f403ceeb40e84d1837a0cdbedb786	395208	548a6bc5abeb13cfb2249ad69b091d87e12cd520ef5ffbed46705b5ba8204c81	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_00_seed_668053556
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=1	146151104	146151104	3d9f82b0f1e9e8c0c3022e809b0897f1e7e754c2d6c0bf8352ae9e442eae2a40	395208	0c3acc68581eae048fb1349239dac5d1f15fb94c79d7a8a326009ff2779fdba8	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_01_seed_146151104
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=2	1035075574	1035075574	ec857f5525bc63634ef880194bda2cf9a72e0bb7530eb2bfa4f853acf973986a	395208	5136da3f3b4b261c6852389b1fa92a132d95705631575d915c2fbce8aa2a78c1	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_02_seed_1035075574
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=3	2086983823	2086983823	7502ffb37cfef105d454bb0901d5e706211d0a0ed4cded2968a8b8af66f9ece5	395208	a80499268a412deac6312f8ba06ec7fb933a277ed6ee9de58b21a614c3b3d7a4	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_03_seed_2086983823
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=4	1394908969	1394908969	a9aa43d67495679ef91d79f5ccef04c713141fb7b785122ff0905587738c20ff	395208	600fc86fefa403acdabd4617471c349bde83d8d34f52763f8a2914df2b667f4e	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_04_seed_1394908969
REFERENCE	2	House02	4,5-3_slow	2	pmfs_1_1	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_1_1|reference_new_index=5	7331739	7331739	8a0a6de40b126ac6b944efa4c1665cbeb395d1ea3f287e633d818bd4e549c0ff	395208	f6079e496bf11220e98c81999469784eed0a60040e617b331d65fa2c15411d2c	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_1_1/reference_05_seed_7331739
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=0	1452065324	1452065324	ae571e8523894884c6ea03b21b18f472277cf23a2ebf2a7afa7b8dc460eba848	395208	66b8040171124e2542a258155c8496ca091b0cdbe01d9ad1191a1c848423215e	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_00_seed_1452065324
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=1	871510175	871510175	5c384c027d2d295ce4e6fca2c66fe592e92802c677bb243c0907e0109579523a	395208	63778dd1904ef6d30abaded938e1d9e57176e132d8e7109f29b473ecd56eb93b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_01_seed_871510175
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=2	207329419	207329419	04bb234cf08933b9594287acab04b63b8fe815cdb16c803c36b8ac5c4a3e4f59	395208	f34787b3b1edc3c6b2f92c7cb2aacd7089fa063841ecb951a07112174d7a514e	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_02_seed_207329419
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=3	1469892164	1469892164	9dfbfe5ab8820991cb5fd704c86a633bd5d1464a8a92d96743202f3a0b5d3048	395208	15e6cf11c8aa4a054d2d9b330152f2e6e66c97d079bb46ca954a14a5cf413f79	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_03_seed_1469892164
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=4	1537052843	1537052843	4582aa6aec804ceaa5250f6b588568fb38979d2935fa480b71437806c0ebd83d	395208	7bcf18d44f3ae59a82c5e980811b146ed9d3b41f2e525e7671cd83a3f2f8ab73	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_04_seed_1537052843
REFERENCE	2	House02	4,5-3_slow	3	pmfs_2_1	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_1|reference_new_index=5	1481115400	1481115400	e99287865f90b53462c4215e419042b72dbd33d9941d44a94f8987b3b7106fea	395208	b0bb9a6a56d9d1773a0630a3464a18afa8c939364ed97fa572c179310dfbf83b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_1/reference_05_seed_1481115400
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=0	731060593	731060593	ad392b09e67508352e799880dcdde06025d13b458bbe3efc730fddee743766d6	395208	0ff1579c1550fa03c6bd318c7a9e822f76e47b4ee2fc4b84b85f34918fb3e0f9	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_00_seed_731060593
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=1	687580637	687580637	7b6e3bcde67ced1abf2e6d55bea5cbc4064e3d4e96cb4fd3794d6bdfb9750a1f	395208	832a2d75970be486ad5afbc7ec13485e7eb63838f84c7f9b5fffe55cb5428fc1	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_01_seed_687580637
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=2	1354578956	1354578956	1541bf87408f22f78f790db8c731e77a439b47c030daf3c4ee9e9e701d5d0581	395208	bd4c639dd210616b0b5bcde7ceeb88369ee5b4ad73033a0f66ab07887b8b9483	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_02_seed_1354578956
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=3	842246323	842246323	1c4f498273ae9eb8d5a42758cef113bbab033baa0bfbe53d8a8a4add9c52e9f0	395208	385990effcd952b7f84ce8e038ef1ffb754926b0ded5c9eeadafabec94ed0bef	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_03_seed_842246323
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=4	1445735472	1445735472	212d269d73c07f2580bc9aad2e70df7f6526cd7092d5abd14c16c167c213202b	395208	6ecee335215dfead81f4bad58b9ab40ad2878cf6c2e3063ee474fd2e654e6fe2	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_04_seed_1445735472
REFERENCE	2	House02	4,5-3_slow	4	pmfs_2_38	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_38|reference_new_index=5	379358258	379358258	7100b4a4dde08ab1690f1caf32242533f752ff413d9b765cf9761bd6fa0b76db	395208	3fccd8c90a1512d8506a0bf262953f8f9009e49b3ae06b3c869b1839d06efcd9	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_38/reference_05_seed_379358258
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	0	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=0	2139810815	2139810815	c84f77ff6af8b67b9ec73e04a1475d1b146edcc5a759838eee13cfc1c2c0134f	395208	a1bac4d0e3327269a279df1ac7030cbfc82c407b6be07b2a07160d7dedc4a59a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_00_seed_2139810815
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	1	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=1	1375617605	1375617605	f904fdb55abe26e6bd7c3a96828e0acaa78ac84c19741d0c5949cc1b131bb41f	395208	97e43ba95955cc46993ef1b489b213d2fa41b2221969d6fa26f84d88520ea586	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_01_seed_1375617605
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	2	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=2	2003760530	2003760530	5e7494bc75b41c5ad6cd5f24724e98ed272c6cd1e287c0008270109a9c2b9873	395208	0db78ecd1130d98dbaff43dd1a894dfc2fc3281d955d31d05631eb2f4b9be639	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_02_seed_2003760530
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	3	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=3	1329827699	1329827699	20823621f70606065848b35d208314a66c8f620260a408e09cbf65be56bb3354	395208	c6bc02ca777f5d3ef0fb9b22d712cab211b15b482e86e6b3ba1ae774f6b3d135	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_03_seed_1329827699
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	4	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=4	963629553	963629553	e6bfff6891d724af49ca20ba3037d5fa311a160f34b74fc9d019b36b04049998	395208	342a32aef589db66fcbb4e3bbce605f83a693b75e36a07759188d1e805ab8890	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_04_seed_963629553
REFERENCE	2	House02	4,5-3_slow	5	pmfs_2_37	5	JTD_E2|REFERENCE|environment_id=2|source_id=pmfs_2_37|reference_new_index=5	1048550286	1048550286	6da594f6d77e8eb9693a6b7cdc1e8cf3bbb2a873baf810bbaae126ebf655fa62	395208	eb44ad8b6a464e259f7d8c337e10c21f9733d22255202aa4f38075856fc14001	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/reference/E2_House02/4,5-3_slow/pmfs_2_37/reference_05_seed_1048550286
