environment_index,house,wind,source_index,source_id,probe_rank,presence_prob,multiplicity_mean_unconditional,multiplicity_mean_conditional,state_count,replica_count,total_forward_count
1,House02,"3,5-1_slow",1,pmfs_11_20,24,0.070449877570325517,0.26617075269807455,3.7781577751128617,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,25,0.087343050378628759,0.42651327817954798,4.883196503106193,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,26,0.87667360485383228,8.2551805062526409,9.416481185867374,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,27,0.0036555776955951428,0.0037633001477595167,1.0294679695343847,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,28,0.39215206413779347,0.62123563291032202,1.5841702485391833,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,29,0.045335917042662419,0.17779088255460093,3.9216341954061398,11,8,88
1,House02,"3,5-1_slow",1,pmfs_11_20,30,0.66738812811672688,1.7408142213455655,2.6083985435250283,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,1,0.012689294385140781,0.014348028414553727,1.1307191699607293,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,2,0.99949384751644998,246.66289182142779,246.78780408137342,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,3,0,0,0,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,4,4.3998847100339006e-05,4.3998847100339006e-05,1,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,5,0.00046812666317919138,0.00048965094770572,1.0459796166711604,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,6,0.66974660838869482,3.6434830293821339,5.4400917955341077,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,7,0.00025230579475729343,0.00025242645543502562,1.0004782318925662,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,8,0.00012134835527500731,0.0053787623844321142,44.324971461231783,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,9,2.1722063828241205e-05,2.1731290910369869e-05,1.0004247792567789,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,10,1.9958197960191644e-06,2.5553389573653766e-06,1.280345531426345,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,11,0.91940006139603525,6.2914219607006423,6.8429644774524192,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,12,0.012222007677672371,0.015329071360368955,1.2542187637774673,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,13,0.0019693440411210554,0.0019894468293919295,1.0102078600036948,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,14,0.0020362819963032856,0.0020415189474930788,1.0025718202092346,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,15,0.0011675087708382507,0.0012207260107589093,1.0455818759138311,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,16,0.0094669101281397161,0.011497413086503499,1.2144842330686394,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,17,0.00037936606473852987,0.00042041292296992401,1.1081985502833123,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,18,1.455571447211868e-07,1.455571447211868e-07,1,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,19,0.81797049736434768,6.2036615593189541,7.5842118747660212,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,20,0.0052890231295863862,0.0059972738355117102,1.1339095497547409,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,21,0,0,0,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,22,0.011346401471180136,0.01345744989097594,1.1860544442357226,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,23,0.92578453773801972,43.270357625050977,46.739123263793054,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,24,0.00021834595013491378,0.0002183462014861768,1.0000011511606368,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,25,0.0020522609212734592,0.002650360220937645,1.2914343363771972,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,26,0.2001323675080626,0.81090633546806534,4.0518500108953983,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,27,1.216674056856639e-06,1.216674056856639e-06,1,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,28,0.0011574860667693733,0.0018485140916104244,1.5970076398152764,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,29,0.0017084373758238639,0.001865689866669775,1.0920446327569244,11,8,88
1,House02,"3,5-1_slow",2,pmfs_1_1,30,0.065396444237029006,1.1043721275742759,16.887342124771891,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,1,0.015923726535477748,0.018422323442139735,1.1569103124884217,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,2,0.99947493658824405,233.76869782534513,233.89150569730728,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,3,0,0,0,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,4,0.00021372444905926551,0.00021372463631182242,1.0000008761400847,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,5,0.00039490048216350715,0.00041011262836899607,1.0385214677939805,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,6,0.68064047334800393,3.8886825040998785,5.7132695694274975,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,7,8.1850271723996304e-06,8.88650522251117e-06,1.0857025927142872,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,8,0.00015524968148383778,0.0054252218410097567,34.945139913697972,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,9,9.1857301575227659e-06,9.1868625611078088e-06,1.0001232785598557,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,10,3.0115961901883654e-05,3.0409010039881984e-05,1.0097306584114121,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,11,0.9204665794968605,6.3388079188086772,6.8865160995563306,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,12,0.012279693633041671,0.014852643169226409,1.2095288052839981,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,13,0.0027150460612473041,0.0027898386934031016,1.0275474634568216,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,14,0.0007427765112052756,0.00074530489192428911,1.0034039589040191,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,15,0.002051189072930852,0.0020721575490163309,1.0102225954507051,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,16,0.013370073872217537,0.016475706679846717,1.2322823970391485,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,17,0.0014440349041251466,0.0015145742598757681,1.0488487885916837,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,18,1.8137366105979321e-06,1.8137366105979321e-06,1,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,19,0.82071275907483965,6.5074276473711841,7.9289953463216243,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,20,0.0060333049271073169,0.0066967745675686856,1.109967861475132,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,21,9.2132058749815442e-09,9.2132058749815442e-09,1,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,22,0.010068496286255007,0.011527903521867085,1.1449478843831313,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,23,0.92653292214328598,43.150149976665325,46.571631666200268,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,24,4.1852036123269833e-05,4.1852036123269833e-05,1,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,25,0.002579216532715443,0.0033934420520877625,1.3156871511346466,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,26,0.20371567810335281,0.84486502631228755,4.1472754290597846,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,27,0,0,0,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,28,0.00064041197659614468,0.0013197416694500465,2.060769813307691,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,29,0.0014814035893045872,0.0016398775761829012,1.1069755656206464,11,8,88
1,House02,"3,5-1_slow",3,pmfs_2_1,30,0.065852972382510255,1.106303795918145,16.799603053482908,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,1,0.018764417448520362,0.020338348381135563,1.0838784863390103,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,2,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,3,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,4,0.97616308385675599,23.857925794341348,24.440512234984606,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,5,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,6,3.577334169093469e-07,3.577334169093469e-07,1,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,7,0.0010664843201932546,0.0039477220772927901,3.7016222391131213,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,8,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,9,0.14182163532198253,0.17638060284546306,1.2436790934261908,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,10,6.9508748332871365e-08,6.9508748332871365e-08,1,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,11,1.2560969189968024e-08,1.2560969189968024e-08,1,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,12,0.00061555704264769232,0.00061761338802231798,1.0033406252096162,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,13,0.62033948421693907,1.5904218273095798,2.5637926776774265,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,14,0.5396701406332961,1.1392876148721287,2.1110814349209481,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,15,0.00057198317683541814,0.00069242260071659826,1.2105646263016494,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,16,0.00018181288613592562,0.00018222433355266884,1.0022630267055748,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,17,0.0039200663652752994,0.0043172221304281777,1.1013135309827813,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,18,5.5488560774290645e-09,5.5974401485386904e-09,1.0087556913410045,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,19,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,20,0.27585840025332087,0.48794867244060103,1.7688374615111144,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,21,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,22,4.0822541020663577e-07,4.0822541020663577e-07,1,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,23,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,24,0.41493009039285506,1.8256679927422241,4.3999411828958586,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,25,0.00071244649157240695,0.00079005345611425008,1.1089302361087645,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,26,0.00033303606584085668,0.00033304543058741069,1.0000281193165381,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,27,0,0,0,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,28,4.8567825687383992e-07,4.8567825687383992e-07,1,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,29,0.048810377237813111,0.12547889895393358,2.5707422489807312,11,8,88
1,House02,"3,5-1_slow",4,pmfs_2_38,30,4.811046673421208e-09,4.811046673421208e-09,1,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,1,0.03604132146025299,0.040937644979932859,1.1358530520330565,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,2,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,3,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,4,0.99158006364648987,41.309685663743451,41.660464120092321,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,5,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,6,3.7776601122484586e-05,3.7780202060052915e-05,1.0000953219046005,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,7,0.001262011709120396,0.0089644385264883667,7.1032926728837174,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,8,4.9405802681302582e-11,4.9405802681302582e-11,1,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,9,0.28524965740110597,0.43004519669656555,1.5076098622332585,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,10,2.0372448616321684e-05,2.0372448616321684e-05,1,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,11,3.1028402634503255e-05,3.1028992648520695e-05,1.0000190152881665,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,12,0.0015372175749083531,0.0015598800858199454,1.0147425525712868,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,13,0.794786816669247,3.5759103295885408,4.4992069000015471,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,14,0.71659509297354484,2.5094294529461134,3.5018792028467827,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,15,0.0011885481413453963,0.0018148818430136896,1.526973775718756,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,16,0.00046959312828009914,0.00047402807950753194,1.0094442421755105,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,17,0.0087620501822491606,0.0097971337629225927,1.1181325784655267,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,18,2.4854774419395065e-07,2.4870398267317551e-07,1.0006286055008526,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,19,9.8122995537282396e-06,9.8122995537282396e-06,1,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,20,0.43773605234069507,1.1255165750789822,2.5712220162368062,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,21,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,22,3.8642907995345927e-06,3.8886749790586279e-06,1.0063101305747932,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,23,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,24,0.60660618001764466,4.4677555967460982,7.3651666335086503,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,25,0.0014795032802539748,0.0017240124325898145,1.1652643529751867,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,26,0.0015579356045937491,0.0015661506373153859,1.0052730245700874,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,27,0,0,0,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,28,1.4555536678665584e-06,1.4564149122756811e-06,1.000591695399583,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,29,0.069123268445594924,0.2872873952467962,4.1561604609728837,11,8,88
1,House02,"3,5-1_slow",5,pmfs_2_37,30,1.4870633645839243e-07,1.4870834073834149e-07,1.0000134781072334,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,1,0.98043572360819031,38.952832330356948,39.730123446545889,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,2,4.7805937095647799e-07,4.7818518352895934e-07,1.0002631735305798,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,3,0.00029468968920376426,0.00029890725756538797,1.0143118966022169,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,4,0.25048005771135318,0.43592061862000264,1.7403406187423769,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,5,0.024478739257301898,0.026013432800003112,1.0626949585340031,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,6,0.045554945910577432,0.048639133321563138,1.0677025809017497,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,7,0.20169386477209628,0.27359083265235479,1.3564658149691287,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,8,0.44488258943469688,0.73529984907839785,1.6527952914784285,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,9,0.69407125071368436,1.9050499672408809,2.7447469770315336,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,10,0.26565070912742655,0.35975455969988118,1.3542390339613781,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,11,0.011428076188746094,0.015259470511575108,1.3352615312979814,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,12,0.31389922916952689,0.49731104942673648,1.584301594949616,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,13,0.47396204705265438,0.85872504724697629,1.8118012878604539,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,14,0.06627744684308047,0.07100515195105056,1.0713320342463324,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,15,0.87838467853990465,4.2730722420594907,4.8646935066791093,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,16,0.64751896465366532,1.420265000990846,2.1933952185485328,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,17,0.71928686868738045,3.7806844704530458,5.2561566671617124,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,18,0.012868727139820376,0.013657067736444746,1.0612601843258427,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,19,0.01364478906082473,0.013731613302800321,1.0063631794957439,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,20,0.97951600632884284,10.665652264248241,10.888696249306181,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,21,0.0021184006153570131,0.003077780599977199,1.4528793929086459,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,22,0.08024092521840874,0.091797325151799475,1.1440212697191019,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,23,0.021397332269114857,0.033225397066261889,1.5527822182870801,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,24,0.60959772968834092,1.4467319940132173,2.3732568603115767,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,25,0.29958324417979881,1.1609304760667412,3.8751515601119317,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,26,0.37743200641125441,0.68312141691884876,1.8099191518339637,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,27,0.036787451800591953,0.03759050062003863,1.0218294222660389,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,28,0.088489444732136921,0.10967814833114961,1.2394489383807552,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,29,0.72719639438119799,4.8521374315023422,6.6723892871213009,11,8,88
2,House02,"4,5-3_slow",0,pmfs_12_20,30,0.38715790651357646,0.63523308856582095,1.6407596948909147,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,1,0.97680897875265638,37.238693302327938,38.122799966355927,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,2,0.0004199915709594725,0.00042001709359253001,1.0000607693935362,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,3,7.6344064118897975e-05,7.6352587252127464e-05,1.0001116410729223,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,4,0.20559090215580642,0.3322828145787533,1.6162330681682298,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,5,0.028127497483084921,0.030038843761262382,1.0679529445990312,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,6,0.055716713917304747,0.061511415620605643,1.104002933696008,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,7,0.20278374799950558,0.26367571928792377,1.3002803325667236,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,8,0.59227561154826125,1.3731893179091541,2.3184971508779753,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,9,0.62208265294744214,1.4167359570379963,2.2774079140858023,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,10,0.29381620316057294,0.40720887406632755,1.3859306249484975,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,11,0.016310797849820865,0.023319354832148583,1.4296881763147282,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,12,0.32849339585730131,0.51626890139728365,1.5716264250912146,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,13,0.45249319415200839,0.76247283105145802,1.6850481751009863,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,14,0.07007418811235766,0.074366373386634557,1.0612520157549989,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,15,0.93965319882739673,7.0698976530270139,7.5239435803013439,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,16,0.72243451157754113,1.8053248020058328,2.4989459571410046,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,17,0.70658304559236218,3.3277447067878465,4.7096299968506035,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,18,0.01011844976830451,0.010946516114059208,1.0818372739615283,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,19,0.027711466395916838,0.028151053661330264,1.0158630098867014,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,20,0.97081400047649036,9.0064709836786445,9.2772364008534396,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,21,0.0028859559172115952,0.004425520402281613,1.5334677760974056,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,22,0.078122441823631331,0.089596187742799413,1.1468687569324973,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,23,0.032870463920765113,0.078831330457350385,2.3982421010964381,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,24,0.53038875698588195,1.0715241922298446,2.0202618892586495,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,25,0.28550233430525457,0.85639356296848168,2.999602665429836,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,26,0.42801904453980649,0.80766553135419439,1.886985034094856,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,27,0.041518015089298969,0.042829830621578614,1.0315962969197379,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,28,0.12192226793599445,0.15129376897429783,1.2409034997095243,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,29,0.70485152033242315,4.0481853715398097,5.7433165067596059,11,8,88
2,House02,"4,5-3_slow",1,pmfs_11_20,30,0.49836135456677189,0.97803615249524067,1.9625040014297508,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,1,0.15689320627478248,0.1812524152033306,1.1552598070172997,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,2,0.99999900907278061,164.21051692962646,164.21067965045864,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,3,0.0022212852596897969,0.0022212852596897969,1,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,4,2.570572379223913e-06,2.570572379223913e-06,1,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,5,0.0080742179849360874,0.0081963071539483973,1.0151208660999851,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,6,0.96110231903466314,8.3799648610028346,8.719118344672939,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,7,0.012958541636937175,0.013075817882132423,1.0090501113845221,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,8,0.00050502080301322906,0.0089200973994924097,17.662831602718644,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,9,0.00085491157545318497,0.00085726396176446433,1.002751613592356,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,10,7.1669057946090615e-05,7.473743240384835e-05,1.0428130987861701,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,11,0.98311050981283188,11.234681308269501,11.427689152065316,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,12,0.16060036179524931,0.1930818646849895,1.2022504963665719,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,13,0.006049782390068259,0.0060505494165041607,1.0001267857893799,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,14,0.00023812829322644724,0.00023813391834653414,1.0000236222248549,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,15,0.015763132237248213,0.016560123152059347,1.0505604408321747,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,16,0.10332678745246747,0.12243460963310843,1.1849261227581567,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,17,0.021839699652570165,0.023552788746180588,1.078439224021509,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,18,5.2817827502085815e-05,5.2822033740003132e-05,1.0000796367082148,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,19,0.99388643896037887,11.424959551204335,11.49523638048128,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,20,0.046386771171021544,0.048930970671170311,1.0548475230312682,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,21,7.9946302313580664e-07,7.9946302313580664e-07,1,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,22,0.095808500947090244,0.11172132944238911,1.1660899433557221,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,23,0.93399465355006128,57.135330980474301,61.173081412517845,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,24,9.7619349836332431e-05,9.7619737017891976e-05,1.0000039662378433,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,25,0.027227850077906623,0.037890144163446333,1.3915951518401877,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,26,0.71081399511207233,3.4339903498237785,4.8310674430127811,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,27,0.00070436495135487462,0.00070498307517847516,1.0008775618696126,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,28,0.018187292609747437,0.020592855491651626,1.1322661340267288,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,29,0.072160551033117706,0.077328417439275654,1.0716162270405361,11,8,88
2,House02,"4,5-3_slow",2,pmfs_1_1,30,0.069478197954595089,1.6623595065691255,23.926347480334755,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,1,0.20204708416184242,0.24116979509761388,1.1936316532261046,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,2,0.99999806081706832,144.22775918787175,144.22803887242301,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,3,3.6332997985575521e-06,3.6332997985575521e-06,1,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,4,7.8784752981901572e-06,7.8784752981901572e-06,1,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,5,0.0091504805532303321,0.009372526471281617,1.0242660390085083,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,6,0.96434772353280673,9.6236231421882454,9.9794118940136158,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,7,0.01473781271798995,0.014896239782471789,1.0107496999394254,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,8,0.00088462222422756235,0.0096728412318043411,10.934431632949881,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,9,0.00021559328478615051,0.00021603478338807038,1.0020478309533518,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,10,0.0018544412500721393,0.0018590853770612738,1.002504326836428,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,11,0.98431931842457165,11.240342042662881,11.419406113712506,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,12,0.17610862089151685,0.21911937988955865,1.2442285833612681,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,13,0.0056210653163473161,0.0056303123004885318,1.0016450590094237,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,14,0.0016662909771888597,0.0016663037717251992,1.0000076784526319,11,8,88
2,House02,"4,5-3_slow",3,pmfs_2_1,15,0.02331204841324741,0.024335520350492246,1.0439031319385572,11,8,88
