phase	environment_index	house	wind	source_index	source_id	new_index	seed_key	requested_seed	resolved_seed_base_uint32	cube_sha256	cube_bytes	pooled_sha256	pooled_bytes	run_dir
TARGET	2	House02	4,5-3_slow	2	pmfs_1_1	1	JTD_E2|TARGET|environment_id=2|source_id=pmfs_1_1|target_new_index=1	1286375520	1286375520	83a8759f5f4243dcf1b3a2c6e23cfd112efda87db758680e6f1e0c3b2bafa3de	395208	f3baa9a41954e4e2dfade34834693efdeb177c0ab279b99e127f82d235a9d8a6	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_1_1/target_01_seed_1286375520
TARGET	2	House02	4,5-3_slow	2	pmfs_1_1	2	JTD_E2|TARGET|environment_id=2|source_id=pmfs_1_1|target_new_index=2	1315895408	1315895408	a8cd1c55c92db192bcc7ea7b77ab8b2f67913ffb906a21f3d8b2497529bd9772	395208	19455a0a639c6313145dc661d328d7ac2855ea0459c042b9614d07e0069a96a4	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_1_1/target_02_seed_1315895408
TARGET	2	House02	4,5-3_slow	2	pmfs_1_1	3	JTD_E2|TARGET|environment_id=2|source_id=pmfs_1_1|target_new_index=3	1804272820	1804272820	22adce6761f8f40056393988ac4a9ad876b7a3a8dfde426244278486619a55d4	395208	62b31d9dab8cff4b87f3522613888ff7402c3d7e9d20df1f5f43f57bf0d03f2f	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_1_1/target_03_seed_1804272820
TARGET	2	House02	4,5-3_slow	3	pmfs_2_1	0	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_1|target_new_index=0	1271544280	1271544280	ec2d39a7618414f4ac835bdcbb5c335fe5a69c8765b3f79cd8e689b701481bcf	395208	3ff8d326cecef9d9c1a0fe8b484b8a7e30c88a23b3c8be6f3561701a69a0292f	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_1/target_00_seed_1271544280
TARGET	2	House02	4,5-3_slow	3	pmfs_2_1	1	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_1|target_new_index=1	100177818	100177818	e380d5ea99acc70e933ba6d2609d2942bc42a81b8cbcb08ca934d5cdda9a55fd	395208	fc8c072f764a0205a530468b2313baf8675c985ef32964703f39d178d74ba720	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_1/target_01_seed_100177818
TARGET	2	House02	4,5-3_slow	3	pmfs_2_1	2	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_1|target_new_index=2	6351049	6351049	78dc7af76da5ca9039eedaac21813e297fa6dc575029fba2d44a66373323e1d8	395208	ad9147dba9d9f5a3a3233942fa7e66295a63bdd9a57aedd2f92cff3238811eca	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_1/target_02_seed_6351049
TARGET	2	House02	4,5-3_slow	3	pmfs_2_1	3	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_1|target_new_index=3	650869335	650869335	2455698604c11275b831845a2608510986f32ef95833bb51d3372cefd378d365	395208	fe837769f82f97326631a6523832a7366a211059ed0d515b9326fce7f5e2c94b	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_1/target_03_seed_650869335
TARGET	2	House02	4,5-3_slow	4	pmfs_2_38	0	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_38|target_new_index=0	1159849184	1159849184	a256f635aee85b3c35debfbccdf18f8241bb9ea02579ccdba1b83e4a42d2b927	395208	a9a0be849ecff1625b59d3baf098616761eb661667cfc49636252432d9f7ce67	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_38/target_00_seed_1159849184
TARGET	2	House02	4,5-3_slow	4	pmfs_2_38	1	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_38|target_new_index=1	116964418	116964418	05ef7af180881e663c7f94212b3de824b4aba1f3104cb67196f4af1595e0122b	395208	5e01d47e70cb46318c29c795c336ff69bc29d13ce59475e45f6ec6e939d1c200	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_38/target_01_seed_116964418
TARGET	2	House02	4,5-3_slow	4	pmfs_2_38	2	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_38|target_new_index=2	153144426	153144426	fff69cbe181bf4f61bc8e3afd38b9e314e93c0103f035efdf8274a7b29e9be1b	395208	7be360d448edc4fc81d17a3bb5e68daf2a2f46949df799d05c20b69cb0cd28c7	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_38/target_02_seed_153144426
TARGET	2	House02	4,5-3_slow	4	pmfs_2_38	3	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_38|target_new_index=3	1336169511	1336169511	4638ee3c9e5b3c033e1fdb55f7c9ddd5cc82b887f75f9d32defdc679841cced1	395208	facb9d067aab9b32fdb1a5c3fa516a67d4be508f442944b2c08b6dbe20bfb32a	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_38/target_03_seed_1336169511
TARGET	2	House02	4,5-3_slow	5	pmfs_2_37	0	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_37|target_new_index=0	576947609	576947609	a4ad8eb8c2d2dc74933d238c2c9c7fa3ad50708d13922289c19e053d1b83f8b5	395208	b9c9647191def1dab2cb1e8a36aa01a32894f6320605e54902627ef108e99969	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_37/target_00_seed_576947609
TARGET	2	House02	4,5-3_slow	5	pmfs_2_37	1	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_37|target_new_index=1	840685351	840685351	ab4034b02d4cca1c34731a8b0640658b3103a4122f27b846a6af49c7cd6c3055	395208	204d5b17ca7a364d2702b6b698a3115bed6e735908879835d9ab1dd046174b21	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_37/target_01_seed_840685351
TARGET	2	House02	4,5-3_slow	5	pmfs_2_37	2	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_37|target_new_index=2	651556680	651556680	c007604268b039d2413b0c6ffd65950dedbf1609fe20af744d54410d3d669941	395208	3076438db1a80cbc99e7ebda0d2e98b71cd152d103e073817a311c58009c68ba	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_37/target_02_seed_651556680
TARGET	2	House02	4,5-3_slow	5	pmfs_2_37	3	JTD_E2|TARGET|environment_id=2|source_id=pmfs_2_37|target_new_index=3	20702800	20702800	1e057c3cccf4d9ad431706bfcb029158543d69fec85e373630d978e50f2b8612	395208	d651d95c0cb3e51437f89be960ba5b711a18107252e5084c3f8bfac288d4d3db	1328	/home/zyc/JTD_E2_K12_180_RUNS_20260925/target/E2_House02/4,5-3_slow/pmfs_2_37/target_03_seed_20702800
